player,seasons,poss,rapm,period_rank,overallrank,id
Dorell Wright,2015-19,2322,0.94,137,2902,35632
Brent Barry,2001-05,45098,0.94,140,2903,35633
Quincy Acy,2009-13,1267,0.94,130,2904,35634
Michael Kidd-Gilchrist,2016-20,23922,0.94,141,2905,35635
Damon Jones,2004-08,42054,0.94,142,2906,35636
Corliss Williamson,1999-03,37673,0.94,128,2907,35637
Chris Johnson,2010-14,3427,0.94,147,2908,35638
Dorell Wright,2008-12,29505,0.94,139,2909,35639
Detlef Schrempf,1999-03,16209,0.94,129,2910,35640
Chase Budinger,2011-15,21573,0.94,152,2911,35641
Richaun Holmes,2017-21,25186,0.94,149,2912,35642
Earl Boykins,2000-04,17125,0.94,138,2913,35643
Malik Beasley,2014-18,3046,0.94,143,2914,35644
David West,2014-18,38951,0.94,144,2915,35645
Mike James,1999-03,6586,0.94,130,2916,35646
Samuel Dalembert,2005-09,44374,0.94,140,2917,35647
Sergey Karasev,2015-19,3751,0.94,138,2918,35648
Corliss Williamson,2005-09,12830,0.93,141,2919,35649
Zydrunas Ilgauskas,2004-08,53202,0.93,143,2920,35650
Reggie Jackson,2015-19,39627,0.93,139,2921,35651
DeMarre Carroll,2017-21,26705,0.93,150,2922,35652
Nikola Pekovic,2010-14,22482,0.93,148,2923,35653
Devin Harris,2003-07,22925,0.93,142,2924,35654
Oshae Brissett,2017-21,2819,0.93,151,2925,35655
Malcolm Brogdon,2017-21,41458,0.93,152,2926,35656
Linas Kleiza,2011-15,9275,0.93,153,2927,35657
Milos Teodosic,2016-20,5295,0.93,142,2928,35658
Antonio McDyess,2001-05,23851,0.93,141,2929,35659
Jason Williams,2010-14,8977,0.93,149,2930,35660
Deron Williams,2015-19,26469,0.93,140,2931,35661
Glenn Robinson,1999-03,52998,0.93,131,2932,35662
Landry Fields,2008-12,18810,0.93,140,2933,35663
Jackie Butler,2005-09,3143,0.93,142,2934,35664
James Jones,2003-07,22654,0.93,143,2935,35665
Evan Fournier,2013-17,33732,0.93,146,2936,35666
Mike James,2000-04,16476,0.93,139,2937,35667
Kobe Bryant,2013-17,24714,0.93,147,2938,35668
Dion Waiters,2012-16,35907,0.93,146,2939,35669
Andre Roberson,2015-19,30287,0.93,141,2940,35670
Jose Calderon,2004-08,22923,0.93,144,2941,35671
Donte DiVincenzo,2017-21,17960,0.93,153,2942,35672
Jon Barry,1997-01,15172,0.93,122,2943,35673
Taj Gibson,2006-10,9479,0.93,136,2944,35674
Zaza Pachulia,2004-08,28491,0.93,145,2945,35675
Darius Miller,2010-14,5275,0.93,150,2946,35676
Joakim Noah,2009-13,47941,0.93,131,2947,35677
Wally Szczerbiak,1997-01,20695,0.93,123,2948,35678
Dennis Schroder,2017-21,50780,0.93,154,2949,35679
Gorgui Dieng,2013-17,30778,0.93,148,2950,35680
Nick Collison,2003-07,21100,0.93,144,2951,35681
Raul Neto,2013-17,7369,0.92,149,2952,35682
Antonio McDyess,2008-12,32966,0.92,141,2953,35683
Courtney Lee,2006-10,20417,0.92,137,2954,35684
Deron Williams,2016-20,16932,0.92,143,2955,35685
Earl Watson,2000-04,15157,0.92,140,2956,35686
Shavlik Randolph,2004-08,2664,0.92,146,2957,35687
Gerald Henderson,2007-11,7474,0.92,130,2958,35688
Gary Harris,2017-21,41354,0.92,155,2959,35689
Wesley Person,2000-04,32846,0.92,141,2960,35690
Vladimir Radmanovic,2000-04,20832,0.92,142,2961,35691
Pat Garrity,2000-04,33573,0.92,143,2962,35692
Joe Ingles,2015-19,45895,0.92,142,2963,35693
Gerald Wallace,2002-06,21102,0.92,137,2964,35694
Keith Van Horn,2002-06,46700,0.92,138,2965,35695
Wilson Chandler,2009-13,37088,0.92,132,2966,35696
Keon Clark,2003-07,8222,0.92,145,2967,35697
Shawne Williams,2010-14,10859,0.92,151,2968,35698
Lonzo Ball,2014-18,7469,0.92,145,2969,35699
Stephon Marbury,2002-06,60732,0.92,139,2970,35700
Dion Waiters,2013-17,41363,0.92,150,2971,35701
Chandler Parsons,2012-16,48487,0.92,147,2972,35702
Donte DiVincenzo,2015-19,1760,0.92,143,2973,35703
Shawn Marion,2007-11,57523,0.92,131,2974,35704
John Crotty,2000-04,8618,0.92,144,2975,35705
Domantas Sabonis,2017-21,41136,0.92,156,2976,35706
Shaquille O'Neal,2008-12,25990,0.92,142,2977,35707
Michael Finley,2000-04,70048,0.92,145,2978,35708
Kyle Korver,2016-20,43112,0.92,144,2979,35709
Malik Beasley,2016-20,17936,0.91,145,2980,35710
Keith Askins,1998-02,4394,0.91,137,2981,35711
Tim Thomas,2008-12,13442,0.91,143,2982,35712
Popeye Jones,2001-05,9661,0.91,142,2983,35713
Rasho Nesterovic,2001-05,41760,0.91,143,2984,35714
Gigi Datome,2011-15,1852,0.91,154,2985,35715
Scott Padgett,2004-08,9635,0.91,147,2986,35716
Latrell Sprewell,2001-05,61117,0.91,144,2987,35717
Josh Richardson,2013-17,13394,0.91,151,2988,35718
Henry Walker,2010-14,9208,0.91,152,2989,35719
Olumide Oyedeji,1998-02,1714,0.91,138,2990,35720
Damion Lee,2016-20,9139,0.91,146,2991,35721
Jalen Rose,1999-03,61836,0.91,132,2992,35722
Avery Bradley,2015-19,47048,0.91,144,2993,35723
Jason Terry,2008-12,56811,0.91,144,2994,35724
Casey Jacobsen,2001-05,18444,0.91,145,2995,35725
Kevin Martin,2009-13,39984,0.91,133,2996,35726
Keon Clark,1999-03,32813,0.91,133,2997,35727
Mo Williams,2009-13,45374,0.91,134,2998,35728
Yogi Ferrell,2017-21,20782,0.91,157,2999,35729
Tyus Jones,2015-19,17918,0.91,145,3000,35730
Al Jefferson,2005-09,35311,0.91,143,3001,35731
Andrew Wiggins,2014-18,47880,0.91,146,3002,35732
Hedo Turkoglu,2003-07,41546,0.90,146,3003,35733
Dikembe Mutombo,2008-12,3592,0.90,145,3004,35734
Nemanja Bjelica,2013-17,8942,0.90,152,3005,35735
Greg Ostertag,1999-03,32073,0.90,134,3006,35736
Caron Butler,2009-13,41986,0.90,135,3007,35737
Anthony Tolliver,2007-11,11986,0.90,132,3008,35738
Brendan Haywood,2006-10,35203,0.90,138,3009,35739
Reggie Jackson,2010-14,21443,0.90,153,3010,35740
Isaiah Thomas,2008-12,6545,0.90,146,3011,35741
Brent Barry,2002-06,45252,0.90,140,3012,35742
Alonzo Mourning,2005-09,18740,0.90,144,3013,35743
Langston Galloway,2011-15,5531,0.90,155,3014,35744
Raul Lopez,2002-06,7701,0.90,141,3015,35745
Devonte' Graham,2016-20,11496,0.90,147,3016,35746
Gustavo Ayon,2011-15,8502,0.90,156,3017,35747
Matt Carroll,2004-08,21725,0.90,148,3018,35748
Larry Sanders,2009-13,14100,0.90,136,3019,35749
Derrick Dial,1998-02,2261,0.90,139,3020,35750
Matthew Dellavedova,2015-19,33558,0.90,146,3021,35751
Jae'Sean Tate,2017-21,8487,0.90,158,3022,35752
Chris Chiozza,2017-21,3508,0.90,159,3023,35753
Amir Johnson,2017-21,15428,0.90,160,3024,35754
Matt Maloney,1997-01,22631,0.90,124,3025,35755
Hassan Whiteside,2013-17,24384,0.90,153,3026,35756
Greg Monroe,2011-15,44479,0.90,157,3027,35757
Julian Wright,2011-15,2931,0.90,158,3028,35758
Dion Waiters,2017-21,14641,0.90,161,3029,35759
Buddy Hield,2017-21,45674,0.90,162,3030,35760
Rudy Gay,2011-15,48645,0.90,159,3031,35761
Andre Roberson,2016-20,25547,0.90,148,3032,35762
Jarron Collins,2004-08,23122,0.90,149,3033,35763
Rudy Gay,2010-14,51351,0.89,154,3034,35764
Boris Diaw,2004-08,50124,0.89,150,3035,35765
Naz Reid,2016-20,2121,0.89,149,3036,35766
Kyle Lowry,2006-10,23667,0.89,139,3037,35767
Metta World Peace,1997-01,16871,0.89,125,3038,35768
Derek Anderson,1997-01,30145,0.89,126,3039,35769
Allan Ray,2004-08,2705,0.89,151,3040,35770
Myles Turner,2015-19,36322,0.89,147,3041,35771
Ivica Zubac,2017-21,25593,0.89,163,3042,35772
Zhaire Smith,2015-19,513,0.89,148,3043,35773
Allan Houston,1999-03,62217,0.89,135,3044,35774
Channing Frye,2004-08,17829,0.89,152,3045,35775
Matthew Dellavedova,2016-20,27956,0.89,150,3046,35776
Ben Simmons,2014-18,14278,0.89,147,3047,35777
Derrick Favors,2011-15,35148,0.89,160,3048,35778
AJ Price,2008-12,9360,0.89,147,3049,35779
Elton Brand,2009-13,38662,0.89,137,3050,35780
Tim Frazier,2012-16,3898,0.89,148,3051,35781
Landry Fields,2010-14,24140,0.89,155,3052,35782
Mike Bibby,2000-04,63014,0.89,146,3053,35783
Jamal Mashburn,2002-06,22183,0.89,142,3054,35784
George Hill,2008-12,33032,0.89,148,3055,35785
Maxi Kleber,2015-19,10864,0.89,149,3056,35786
Cuttino Mobley,2005-09,47796,0.89,145,3057,35787
Bracey Wright,2006-10,1239,0.89,140,3058,35788
Tiago Splitter,2016-20,2622,0.89,151,3059,35789
Chauncey Billups,2002-06,70144,0.89,143,3060,35790
Jamaal Tinsley,2003-07,37592,0.89,147,3061,35791
Taurean Prince,2013-17,5469,0.88,154,3062,35792
Ryan Kelly,2014-18,12401,0.88,148,3063,35793
Tyson Chandler,2012-16,42485,0.88,149,3064,35794
Latrell Sprewell,1998-02,52907,0.88,140,3065,35795
Rodney Stuckey,2007-11,33673,0.88,133,3066,35796
Rod Strickland,1998-02,34332,0.88,141,3067,35797
Serge Ibaka,2009-13,41768,0.88,138,3068,35798
Jamaal Tinsley,2005-09,24746,0.88,146,3069,35799
Al-Farouq Aminu,2017-21,33191,0.88,164,3070,35800
Casey Jacobsen,2002-06,18444,0.88,144,3071,35801
Charlie Villanueva,2003-07,12691,0.88,148,3072,35802
Kevon Looney,2017-21,24233,0.88,165,3073,35803
Quentin Richardson,2010-14,17123,0.88,156,3074,35804
Landry Fields,2009-13,22693,0.88,139,3075,35805
Gary Payton,2001-05,67129,0.88,146,3076,35806
Derrick Dial,1997-01,1189,0.88,127,3077,35807
Jerry Stackhouse,2002-06,45972,0.88,145,3078,35808
Robin Lopez,2015-19,38993,0.88,150,3079,35809
Kirk Hinrich,2001-05,22536,0.88,147,3080,35810
Monta Ellis,2015-19,33565,0.88,151,3081,35811
Andrew DeClercq,1999-03,23061,0.88,136,3082,35812
Kenny Anderson,2000-04,34488,0.88,147,3083,35813
Eduardo Najera,2001-05,22998,0.87,148,3084,35814
Jermaine O'Neal,2005-09,39690,0.87,147,3085,35815
Hedo Turkoglu,2010-14,29419,0.87,157,3086,35816
Matt Barnes,2012-16,47715,0.87,150,3087,35817
Mark Madsen,2005-09,7454,0.87,148,3088,35818
Josh Harrellson,2012-16,3644,0.87,151,3089,35819
Ty Lawson,2013-17,44796,0.87,155,3090,35820
Trajan Langdon,1997-01,4757,0.87,128,3091,35821
Quentin Richardson,2002-06,42840,0.87,146,3092,35822
Jerry Stackhouse,1998-02,52024,0.87,142,3093,35823
Darrell Arthur,2015-19,13100,0.87,152,3094,35824
Casey Jacobsen,2005-09,8938,0.87,149,3095,35825
Jason Richardson,2011-15,23507,0.87,161,3096,35826
Ramon Sessions,2007-11,25325,0.87,134,3097,35827
Josh Hart,2015-19,13305,0.87,153,3098,35828
Thabo Sefolosha,2007-11,35955,0.87,135,3099,35829
Beno Udrih,2010-14,33308,0.87,158,3100,35830
Bobby Jackson,2005-09,26513,0.87,150,3101,35831
Ryan Broekhoff,2016-20,2590,0.87,152,3102,35832
Josh Hart,2014-18,5950,0.87,149,3103,35833
George Lynch,1999-03,41283,0.87,137,3104,35834
Khem Birch,2017-21,16306,0.87,166,3105,35835
Gerald Henderson,2011-15,40234,0.87,162,3106,35836
Tomas Satoransky,2013-17,3070,0.86,156,3107,35837
Isaiah Hartenstein,2017-21,4340,0.86,167,3108,35838
Joe Dumars,1999-03,4706,0.86,138,3109,35839
Jason Richardson,2001-05,42248,0.86,149,3110,35840
Shane Battier,2012-16,27595,0.86,152,3111,35841
Corliss Williamson,2001-05,37904,0.86,150,3112,35842
Fred Hoiberg,2001-05,30448,0.86,151,3113,35843
Dale Ellis,1997-01,14564,0.86,129,3114,35844
Chris Andersen,2012-16,20133,0.86,153,3115,35845
Lavoy Allen,2012-16,25283,0.86,154,3116,35846
Andre Ingram,2014-18,276,0.86,150,3117,35847
Antonio Davis,2000-04,52583,0.86,148,3118,35848
Jared Jeffries,2009-13,19271,0.86,140,3119,35849
Lavoy Allen,2011-15,18695,0.86,163,3120,35850
Derek Anderson,1998-02,36782,0.86,143,3121,35851
Raja Bell,2007-11,44322,0.86,136,3122,35852
Brent Barry,1999-03,43466,0.86,139,3123,35853
Wes Iwundu,2016-20,14107,0.86,153,3124,35854
Harrison Barnes,2009-13,11574,0.86,141,3125,35855
Ryan Broekhoff,2017-21,2590,0.86,168,3126,35856
Matt Bullard,2001-05,4932,0.86,152,3127,35857
Josh Richardson,2012-16,7060,0.86,155,3128,35858
Thabo Sefolosha,2012-16,38301,0.86,156,3129,35859
Carl Landry,2004-08,3404,0.86,153,3130,35860
Joe Harris,2017-21,45489,0.86,169,3131,35861
Tracy McGrady,2009-13,16796,0.86,142,3132,35862
Jose Calderon,2007-11,41193,0.86,137,3133,35863
John Konchar,2017-21,3104,0.86,170,3134,35864
Emeka Okafor,2012-16,10577,0.86,157,3135,35865
Andre Miller,2016-20,1959,0.86,154,3136,35866
Linas Kleiza,2008-12,25533,0.86,149,3137,35867
Stephon Marbury,2003-07,59060,0.86,149,3138,35868
Malcolm Brogdon,2014-18,16152,0.86,151,3139,35869
Matt Maloney,1999-03,10412,0.85,140,3140,35870
Chris Johnson,2013-17,8796,0.85,157,3141,35871
Cuttino Mobley,1997-01,26414,0.85,130,3142,35872
Vladimir Radmanovic,2010-14,11751,0.85,159,3143,35873
Eric Williams,1999-03,35754,0.85,141,3144,35874
Scott Padgett,2003-07,14910,0.85,150,3145,35875
Beno Udrih,2016-20,4853,0.85,155,3146,35876
Jason Thompson,2011-15,37774,0.85,164,3147,35877
Lamar Patterson,2013-17,1880,0.85,158,3148,35878
Lonzo Ball,2016-20,22272,0.85,156,3149,35879
Malik Beasley,2013-17,664,0.85,159,3150,35880
Jerome James,2001-05,17147,0.85,153,3151,35881
Bobby Jackson,2002-06,32715,0.85,147,3152,35882
Brook Lopez,2009-13,42104,0.85,143,3153,35883
Reggie Jordan,1997-01,3779,0.85,131,3154,35884
Beno Udrih,2009-13,38929,0.85,144,3155,35885
Kenny Anderson,1998-02,37039,0.85,144,3156,35886
Mike Miller,2010-14,29696,0.85,160,3157,35887
Monta Ellis,2011-15,60080,0.85,165,3158,35888
Chandler Parsons,2011-15,41549,0.85,166,3159,35889
Daniel Gafford,2017-21,6841,0.85,171,3160,35890
Allen Iverson,2007-11,38822,0.85,138,3161,35891
Michael Doleac,1998-02,16385,0.85,145,3162,35892
Tom Gugliotta,1997-01,24771,0.85,132,3163,35893
Michael Finley,1999-03,65207,0.85,142,3164,35894
Thabo Sefolosha,2005-09,15356,0.85,151,3165,35895
Jared Jeffries,2010-14,14147,0.85,161,3166,35896
Chris Boucher,2017-21,10477,0.85,172,3167,35897
Grant Hill,2002-06,16686,0.85,148,3168,35898
Derek Anderson,2000-04,41463,0.85,149,3169,35899
Josh Richardson,2014-18,25054,0.85,152,3170,35900
Vince Carter,2017-21,21704,0.85,173,3171,35901
Furkan Korkmaz,2017-21,16288,0.85,174,3172,35902
Mehmet Okur,2006-10,55631,0.85,141,3173,35903
Timofey Mozgov,2011-15,25937,0.84,167,3174,35904
Corey Brewer,2010-14,41787,0.84,162,3175,35905
Derrick Jones Jr.,2015-19,7851,0.84,154,3176,35906
Gordan Giricek,2007-11,10618,0.84,139,3177,35907
Rajon Rondo,2005-09,36030,0.84,152,3178,35908
Larry Johnson,1997-01,43004,0.84,133,3179,35909
Eddie House,2008-12,22768,0.84,150,3180,35910
Mario Chalmers,2017-21,5722,0.84,175,3181,35911
Ryan Bowen,2003-07,10283,0.84,151,3182,35912
Paul Pierce,2017-21,1828,0.84,176,3183,35913
Josh Richardson,2016-20,43361,0.84,157,3184,35914
Al-Farouq Aminu,2016-20,43782,0.84,158,3185,35915
Reggie Bullock,2017-21,28233,0.84,177,3186,35916
Ronnie Price,2012-16,14028,0.84,158,3187,35917
Jimmy Butler,2009-13,12784,0.84,145,3188,35918
Brook Lopez,2014-18,37831,0.84,153,3189,35919
Moochie Norris,2000-04,23735,0.84,150,3190,35920
Eddie Jones,2007-11,10008,0.84,140,3191,35921
Dale Ellis,1998-02,14564,0.84,146,3192,35922
Elijah Millsap,2014-18,4247,0.84,154,3193,35923
Austin Croshere,2000-04,31807,0.84,151,3194,35924
Aaron Gordon,2013-17,19726,0.84,160,3195,35925
Brian Grant,2000-04,46155,0.84,152,3196,35926
Charles Oakley,2001-05,20105,0.84,154,3197,35927
Boban Marjanovic,2017-21,10370,0.84,178,3198,35928
Ryan Arcidiacono,2015-19,9143,0.84,155,3199,35929
Kenrich Williams,2015-19,4623,0.84,156,3200,35930
Larry Nance Jr.,2014-18,18939,0.84,155,3201,35931
Evan Fournier,2015-19,44587,0.84,157,3202,35932
Isaiah Thomas,2016-20,35394,0.84,159,3203,35933
Nate Robinson,2013-17,16332,0.84,161,3204,35934
Andray Blatche,2014-18,7428,0.83,156,3205,35935
Chuck Hayes,2014-18,4220,0.83,157,3206,35936
De'Aaron Fox,2016-20,25795,0.83,160,3207,35937
Greg Monroe,2014-18,40806,0.83,158,3208,35938
Michael Dickerson,2001-05,9614,0.83,155,3209,35939
Lance Stephenson,2013-17,43382,0.83,162,3210,35940
Kyle Korver,2006-10,40618,0.83,142,3211,35941
Kevin Garnett,2014-18,11624,0.83,159,3212,35942
Chris Johnson,2011-15,5521,0.83,168,3213,35943
Chuck Hayes,2012-16,12788,0.83,159,3214,35944
Nicolas Claxton,2017-21,4244,0.83,179,3215,35945
Jemerrio Jones,2016-20,590,0.83,161,3216,35946
Mike Miller,2009-13,30939,0.83,146,3217,35947
Reggie Jordan,1998-02,3779,0.83,147,3218,35948
Cartier Martin,2007-11,4657,0.83,141,3219,35949
Wesley Matthews,2014-18,51394,0.83,160,3220,35950
Buddy Hield,2015-19,26558,0.83,158,3221,35951
Greg Buckner,1997-01,6457,0.83,134,3222,35952
Luke Kennard,2014-18,5746,0.83,161,3223,35953
Wes Iwundu,2015-19,9579,0.83,159,3224,35954
Kyle O'Quinn,2011-15,10226,0.83,169,3225,35955
Lindsey Hunter,1998-02,44160,0.83,148,3226,35956
Boris Diaw,2003-07,39767,0.83,152,3227,35957
MarShon Brooks,2014-18,2073,0.83,162,3228,35958
Rajon Rondo,2006-10,54599,0.83,143,3229,35959
Lindsey Hunter,1997-01,38287,0.83,135,3230,35960
Gustavo Ayon,2010-14,8502,0.83,163,3231,35961
Bonzi Wells,1999-03,32029,0.83,143,3232,35962
Andrew Wiggins,2012-16,22745,0.83,160,3233,35963
Kyle Singler,2009-13,8544,0.83,147,3234,35964
Corliss Williamson,1998-02,39227,0.83,149,3235,35965
Eduardo Najera,2005-09,26996,0.83,153,3236,35966
Cuttino Mobley,2004-08,58636,0.82,154,3237,35967
Thabo Sefolosha,2011-15,40201,0.82,170,3238,35968
Jason Kapono,2011-15,1405,0.82,171,3239,35969
Gerald Wallace,2003-07,29355,0.82,153,3240,35970
Darius Miller,2011-15,5442,0.82,172,3241,35971
Matt Bonner,2016-20,765,0.82,162,3242,35972
Lamar Odom,2011-15,22662,0.82,173,3243,35973
Trevor Ariza,2012-16,54153,0.82,161,3244,35974
Cal Bowdler,2001-05,3631,0.82,156,3245,35975
Reggie Slater,2000-04,3650,0.82,153,3246,35976
Jermaine O'Neal,1999-03,39928,0.82,144,3247,35977
John Starks,1999-03,22091,0.82,145,3248,35978
T.J. Ford,2000-04,5585,0.82,154,3249,35979
Brevin Knight,2004-08,32458,0.82,155,3250,35980
Darrell Armstrong,2003-07,31590,0.82,154,3251,35981
Thabo Sefolosha,2006-10,25427,0.82,144,3252,35982
Quentin Richardson,2000-04,26901,0.82,155,3253,35983
Chucky Atkins,1997-01,15095,0.82,136,3254,35984
Tayshaun Prince,2000-04,19575,0.82,156,3255,35985
Joe Smith,2003-07,32695,0.82,155,3256,35986
Josh McRoberts,2013-17,21277,0.82,163,3257,35987
Markieff Morris,2012-16,37111,0.82,162,3258,35988
Michael Finley,2001-05,70671,0.82,157,3259,35989
Derek Anderson,2004-08,20871,0.82,156,3260,35990
Flip Murray,2008-12,20154,0.82,151,3261,35991
Jamaal Magloire,1999-03,22331,0.82,146,3262,35992
A.C. Green,2001-05,5166,0.81,158,3263,35993
Shawn Bradley,2002-06,17679,0.81,149,3264,35994
Shavlik Randolph,2003-07,2527,0.81,156,3265,35995
Delon Wright,2015-19,17155,0.81,160,3266,35996
David Nwaba,2013-17,1619,0.81,164,3267,35997
Rasho Nesterovic,2002-06,43013,0.81,150,3268,35998
Larry Sanders,2013-17,12947,0.81,165,3269,35999
Jordan Poole,2017-21,9379,0.81,180,3270,36000
Andrew DeClercq,2004-08,4684,0.81,157,3271,36001
Aaron McKie,2003-07,24964,0.81,157,3272,36002
Lamond Murray,2001-05,22194,0.81,159,3273,36003
Jemerrio Jones,2015-19,590,0.81,161,3274,36004
Gilbert Arenas,2008-12,15605,0.81,152,3275,36005
Mike Miller,1997-01,10053,0.81,137,3276,36006
Omer Asik,2012-16,33449,0.81,163,3277,36007
Darius Miller,2013-17,5442,0.81,166,3278,36008
Cal Bowdler,1998-02,5288,0.81,150,3279,36009
Jarrett Allen,2016-20,24341,0.81,163,3280,36010
Jamaal Tinsley,1998-02,9979,0.81,151,3281,36011
Trey Burke,2011-15,17096,0.81,174,3282,36012
Allan Houston,1998-02,63681,0.81,152,3283,36013
Bracey Wright,2005-09,1239,0.81,154,3284,36014
Rashard Lewis,2014-18,5871,0.81,163,3285,36015
Mike Miller,1998-02,18711,0.81,153,3286,36016
Eric Gordon,2013-17,39758,0.81,167,3287,36017
Trevor Booker,2008-12,8929,0.81,153,3288,36018
Larry Sanders,2011-15,18620,0.81,175,3289,36019
Chris Bosh,2001-05,20522,0.81,160,3290,36020
Shavlik Randolph,2010-14,1326,0.81,164,3291,36021
Zach Randolph,2006-10,44793,0.81,145,3292,36022
Larry Sanders,2010-14,16303,0.81,165,3293,36023
Kevin Martin,2008-12,37917,0.81,154,3294,36024
Dion Glover,2003-07,13405,0.81,158,3295,36025
Ekpe Udoh,2011-15,17993,0.80,176,3296,36026
Richard Jefferson,2002-06,62213,0.80,151,3297,36027
AJ Price,2006-10,3521,0.80,146,3298,36028
Marcelo Huertas,2012-16,3372,0.80,164,3299,36029
Mike Miller,2006-10,44795,0.80,147,3300,36030
Nicolas Batum,2005-09,5615,0.80,155,3301,36031
OG Anunoby,2017-21,30978,0.80,181,3302,36032
Eric Piatkowski,2000-04,28121,0.80,157,3303,36033
Bryon Russell,2005-09,3993,0.80,156,3304,36034
Ben Wallace,2005-09,60899,0.80,157,3305,36035
Jaylen Brown,2014-18,20076,0.80,164,3306,36036
Jamario Moon,2008-12,26098,0.80,155,3307,36037
Anthony Parker,2010-14,24125,0.80,166,3308,36038
Darius Miller,2012-16,5442,0.80,165,3309,36039
Thabo Sefolosha,2004-08,9750,0.80,158,3310,36040
DeMar DeRozan,2012-16,58550,0.80,166,3311,36041
Joel Freeland,2015-19,2446,0.80,162,3312,36042
Jonas Valanciunas,2017-21,39255,0.80,182,3313,36043
Derrick Dial,2001-05,2131,0.80,161,3314,36044
Jemerrio Jones,2017-21,590,0.80,183,3315,36045
Marcelo Huertas,2014-18,4341,0.80,165,3316,36046
Courtney Lee,2008-12,33678,0.80,156,3317,36047
Jeremy Lin,2011-15,33157,0.79,177,3318,36048
Patrick Ewing,1997-01,31927,0.79,138,3319,36049
Jermaine O'Neal,2010-14,21266,0.79,167,3320,36050
Aron Baynes,2013-17,17859,0.79,168,3321,36051
George Lynch,1998-02,40044,0.79,154,3322,36052
Charlie Bell,2010-14,6867,0.79,168,3323,36053
Jackie Butler,2006-10,3134,0.79,148,3324,36054
Ish Smith,2013-17,26075,0.79,169,3325,36055
Kenyon Martin,2008-12,42324,0.79,157,3326,36056
Gordan Giricek,2006-10,14075,0.79,149,3327,36057
Michael Redd,2002-06,51592,0.79,152,3328,36058
Marko Jaric,2003-07,31249,0.79,159,3329,36059
Andray Blatche,2013-17,14142,0.79,170,3330,36060
Dan Dickau,2005-09,13984,0.79,158,3331,36061
Shelvin Mack,2012-16,19203,0.79,167,3332,36062
Antoine Wright,2010-14,5499,0.79,169,3333,36063
CJ Miles,2009-13,32140,0.79,148,3334,36064
Malik Sealy,1999-03,12906,0.79,147,3335,36065
Mike James,2014-18,2911,0.79,166,3336,36066
Derek Anderson,2002-06,30725,0.79,153,3337,36067
Mike Miller,2005-09,47281,0.79,159,3338,36068
Darrell Armstrong,2002-06,38313,0.79,154,3339,36069
J.J. Barea,2017-21,14240,0.79,184,3340,36070
Saddiq Bey,2017-21,7735,0.78,185,3341,36071
Jared Jeffries,2002-06,27039,0.78,155,3342,36072
Brevin Knight,2003-07,29605,0.78,160,3343,36073
Allan Houston,2005-09,1972,0.78,160,3344,36074
Damon Stoudamire,2001-05,47017,0.78,162,3345,36075
Boris Diaw,2006-10,60517,0.78,150,3346,36076
Buddy Hield,2016-20,35646,0.78,164,3347,36077
Marcus Smart,2011-15,7807,0.78,178,3348,36078
Rodney Hood,2013-17,21418,0.78,171,3349,36079
Caron Butler,2005-09,52597,0.78,161,3350,36080
Rondae Hollis-Jefferson,2014-18,17775,0.78,167,3351,36081
Chris Bosh,2014-18,26902,0.78,168,3352,36082
Mitchell Butler,2004-08,2138,0.78,159,3353,36083
Anthony Miller,1997-01,3920,0.78,139,3354,36084
Carlos Boozer,2003-07,43006,0.78,161,3355,36085
Shareef Abdur-Rahim,2002-06,47556,0.78,156,3356,36086
Jared Jeffries,2006-10,30807,0.78,151,3357,36087
JaKarr Sampson,2017-21,5522,0.78,186,3358,36088
